"id","_name","_province_id","_district_id","_lat","_lng","sync_words"
1,"13B Conic Phong Phú",1,1,10.71240234375,106.64177703857,"13b conic phong phu"
2,"13D Asia Phú Mỹ",1,1,10.705533027649,106.64806365967,"13d asia phu my"
3,"13E Phong Phú",1,1,10.704967498779,106.64633178711,"13e phong phu"
4,"584 Tân Kiên",1,1,10.708187103272,106.60097503662,"584 tan kien"
5,"6B Intresco",1,1,10.720191001892,106.68676757812,"6b intresco"
6,A.View,1,1,10.71292591095,106.64617919922,a.view
7,Amazing City,1,1,10.737606048584,106.55274963379,amazing city
8,An Hạ Lotus,1,1,10.814573287964,106.51580047607,an ha lotus
9,An Lạc Residence,1,1,10.74085521698,106.54239654541,an lac residence
10,An Phú Tây,1,1,10.683333396912,106.59999847412,an phu tay
11,Calla Garden,1,1,10.716975212097,106.65301513672,calla garden
12,Camellia Garden,1,1,10.719439506531,106.66181945801,camellia garden
13,Citizen Trung Sơn,1,1,10.73055267334,106.68878936768,citizen trung son
14,Conic Đình Khiêm,1,1,10.709337234497,106.64176177978,conic dinh khiem
15,Conic Đông Nam Á,1,1,10.709321022034,106.64177703857,conic dong nam a
16,Conic Garden,1,1,10.710923194885,106.64198303223,conic garden
17,Đại Phúc Green Villas,1,1,10.717950820923,106.68319702148,dai phuc green villas
18,Dương Hồng Garden House,1,1,10.720993041992,106.66110992432,duong hong garden house
19,Greenlife 13C,1,1,10.713145256043,106.64419555664,greenlife 13c
20,Happy City,1,1,10.713311195373,106.65032958984,happy city
21,Him Lam 6A,1,1,10.729124069214,106.68711853027,him lam 6a
22,Hoàng Tháp Plaza,1,1,10.731473922729,106.68936920166,hoang thap plaza
23,Hồng Lĩnh Plaza,1,1,10.724812507629,106.66439056397,hong linh plaza
24,Hồng Quang 13A Nam Sài Gòn,1,1,10.711993217468,106.63779449463,hong quang 13a nam sai gon
25,HQC An Phú Tây,1,1,10.688013076782,106.60849761963,hqc an phu tay
26,HQC Plaza,1,1,10.69362449646,106.6093826294,hqc plaza
27,Investco Green City,1,1,10.728575706482,106.68389129639,investco green city
28,KCN Phong Phú,1,1,10.698356628418,106.64340209961,kcn phong phu
29,KDC 6B T30,1,1,10.714260101318,106.68594360352,kdc 6b t30
30,KDC Ấp 5 Phong Phú,1,1,10.725612640381,106.64627075195,kdc ap 5 phong phu
31,KDC Bình Hưng,1,1,10.722487449646,106.65581512451,kdc binh hung
32,KDC Đại Phú,1,1,10.739863395691,106.54822540283,kdc dai phu
33,KDC Gia Phú,1,1,10.770943641663,106.5527267456,kdc gia phu
34,KDC Happy Home One,1,1,10.828125953674,106.57223510742,kdc happy home one
35,KDC Hoàng Thành,1,1,10.810021400452,106.5731048584,kdc hoang thanh
36,KDC Rạng Đông,1,1,10.660576820373,106.5816116333,kdc rang dong
37,KDC Thanh Bình,1,1,10.703538894653,106.66720581055,kdc thanh binh
38,Khu Biệt Thự Sông Ông Lớn,1,1,10.726951599121,106.68867492676,khu biet thu song ong lon
39,Khu căn hộ Vĩnh Lộc,1,1,10.808732032776,106.57151794434,khu can ho vinh loc
40,Khu dân cư Thuần Việt,1,1,10.79236125946,106.55527496338,khu dan cu thuan viet
41,Khu đô thị Phú An Thịnh,1,1,10.688013076782,106.60849761963,khu do thi phu an thinh
42,Lovera Park,1,1,10.698978424072,106.64194488525,lovera park
43,Mansion,1,1,10.707159996033,106.64311981201,mansion
44,Mizuki Park,1,1,10.724812507629,106.66439056397,mizuki park
45,Nam Phong Eco Park,1,1,10.657523155212,106.58212280273,nam phong eco park
46,Newlife Bình Chánh,1,1,10.790541648865,106.51029968262,newlife binh chanh
47,Ngọc Cung,1,1,10.724812507629,106.66439056397,ngoc cung
48,Ngọc Đông Dương 2,1,1,10.728695869446,106.58438873291,ngoc dong duong 2
49,Nguyễn Văn Cừ,1,1,10.730175971985,106.69509124756,nguyen van cu
50,Phi Long 5,1,1,10.721196174622,106.66104888916,phi long 5
51,Sài Gòn Intela,1,1,10.709362030029,106.64224243164,sai gon intela
52,Sài Gòn Mia,1,1,10.732486724853,106.69004821777,sai gon mia
53,Sài Gòn West Garden,1,1,10.809598922729,106.57289123535,sai gon west garden
54,Saigonres,1,1,10.708714485168,106.62640380859,saigonres
55,Skyway Residence,1,1,10.710056304932,106.64250183106,skyway residence
56,Tân Tạo Plaza 4-5-6,1,1,10.728891372681,106.5841293335,tan tao plaza 4-5-6
57,TĐV Phong Phú,1,1,10.692061424255,106.65351104736,tdv phong phu
58,Terra Rosa,1,1,10.705985069275,106.64362335205,terra rosa
59,The Easter City,1,1,10.722816467285,106.68347930908,the easter city
60,The Hollywood Tower,1,1,10.708862304688,106.60217285156,the hollywood tower
61,Trung Sơn,1,1,10.730053901672,106.68901824951,trung son
62,Việt Phú Garden,1,1,10.694388389587,106.6399307251,viet phu garden
63,Viloca Garden,1,1,10.814337730408,106.57969665527,viloca garden
64,Vĩnh Lộc,1,1,10.776156425476,106.56327056885,vinh loc
65,Vĩnh Lộc A,1,1,10.819152832031,106.5845413208,vinh loc a
66,Vĩnh Lộc Golden,1,1,10.806092262268,106.56735992432,vinh loc golden
67,"8X Rainbow",1,2,10.778969764709,106.6198348999,"8x rainbow"
68,Adi Lucky Home,1,2,10.730208396912,106.61042785644,adi lucky home
69,An Lạc Plaza,1,2,10.751955032349,106.61994171143,an lac plaza
70,Angia Star,1,2,10.763066291809,106.59183502197,angia star
71,Bắc Lương Bèo,1,2,10.750173568726,106.58804321289,bac luong beo
72,Da Sà,1,2,10.755867958069,106.61878967285,da sa
73,Đất Việt,1,2,10.805675506592,106.60506439209,dat viet
74,Đức Long Western Park,1,2,10.737811088562,106.61787414551,duc long western park
75,EHome 3,1,2,10.713743209839,106.60841369629,ehome 3
76,Full House,1,2,10.752190589905,106.60995483398,full house
77,GoHome Dream Residence,1,2,10.807593345642,106.59832763672,gohome dream residence
78,Green Park Bình Tân,1,2,10.807792663574,106.59342956543,green park binh tan
79,Hai Thành Tên Lửa,1,2,10.747918128967,106.61193084717,hai thanh ten lua
80,Hoàng Kim Thế Gia,1,2,10.766724586487,106.61333465576,hoang kim the gia
81,Hồng Tân,1,2,10.765216827393,106.5927658081,hong tan
82,HQC 35 Hồ Học Lãm,1,2,10.727537155151,106.60922241211,hqc 35 ho hoc lam
83,Imperial Place,1,2,10.731081962585,106.61100006103,imperial place
84,KCN Tân Tạo,1,2,10.737069129944,106.59568786621,kcn tan tao
85,Khang An Residence,1,2,10.723041534424,106.59915924072,khang an residence
86,Kingsway Tower,1,2,10.806018829346,106.60566711426,kingsway tower
87,Lê Thành,1,2,10.718202590942,106.61804199219,le thanh
88,Lê Thành Tân Tạo,1,2,10.763973236084,106.57930755615,le thanh tan tao
89,Lê Thành Twin Towers,1,2,10.766373634338,106.60376739502,le thanh twin towers
90,Long Phụng Apartment,1,2,10.753094673157,106.59164428711,long phung apartment
91,Long Phụng Residence,1,2,10.748139381409,106.62113189697,long phung residence
92,Lý Chiêu Hoàng,1,2,10.736235618591,106.61863708496,ly chieu hoang
93,Manhattan City,1,2,10.719304084778,106.60790252685,manhattan city
94,Moonlight Boulevard,1,2,10.741555213928,106.61870574951,moonlight boulevard
95,Moonlight Park View,1,2,10.751832008362,106.62029266357,moonlight park view
96,Nam An Apartment,1,2,10.808354377747,106.604637146,nam an apartment
97,Nam Hùng Vương,1,2,10.723134994507,106.61112213135,nam hung vuong
98,Nguyễn Quyền Plaza,1,2,10.772012710571,106.6217956543,nguyen quyen plaza
99,Nhà phố Lê Thành An Lạc,1,2,10.725152015686,106.60549163818,nha pho le thanh an lac
100,Nhất Lan,1,2,10.754416465759,106.59355926514,nhat lan
101,Nhất Lan 3,1,2,10.741172790527,106.59901428223,nhat lan 3
102,Saigon West Villas,1,2,10.743564605713,106.61312866211,saigon west villas
103,Saigonhomes,1,2,10.76775932312,106.5962600708,saigonhomes
104,Smile Home,1,2,10.824327468872,106.60120391846,smile home
105,Sonata Residences,1,2,10.740301132202,106.61271667481,sonata residences
106,Tân Mai,1,2,10.762338638306,106.59103393555,tan mai
107,Tân Tạo Riverside,1,2,10.755507469177,106.60473632812,tan tao riverside
108,Tecco Town Bình Tân,1,2,10.754988670349,106.58432006836,tecco town binh tan
109,Tên Lửa Residence,1,2,10.744913101196,106.58417510986,ten lua residence
110,Tiên Sa Villas,1,2,10.790324211121,106.5986251831,tien sa villas
111,Triều An Tower,1,2,10.731200218201,106.61310577393,trieu an tower
112,Vĩnh Tường - Tân Tạo,1,2,10.750463485718,106.59058380127,vinh tuong - tan tao
113,Vision Bình Tân,1,2,10.727779388428,106.59661102295,vision binh tan
114,Welife City,1,2,10.809473991394,106.61466217041,welife city
115,"283 Lê Quang Định",1,3,10.810608863831,106.69203186035,"283 le quang dinh"
116,"41Bis Điện Biên Phủ",1,3,10.801949501038,106.72135925293,"41bis dien bien phu"
117,B1 Trường Sa,1,3,10.793082237244,106.70569610596,b1 truong sa
118,Bắc Bình,1,3,10.80127620697,106.72154998779,bac binh
119,BCons Tower,1,3,10.802098274231,106.71923828125,bcons tower
120,Bình Hòa,1,3,10.833158493042,106.69987487793,binh hoa
121,Cantavil Hoàn Cầu,1,3,10.798961639404,106.71706390381,cantavil hoan cau
122,Cape Pearl - Petrosetco Tower,1,3,10.812224388123,106.72047424316,cape pearl - petrosetco tower
123,Chung cư Mỹ Đức,1,3,10.798401832581,106.71290588379,chung cu my duc
124,Chung cư Nguyễn Huy Lượng,1,3,10.805583000183,106.69604492188,chung cu nguyen huy luong
125,Chung cư Nguyễn Ngọc Phương,1,3,10.789197921753,106.70844268799,chung cu nguyen ngoc phuong
126,Chung cư Phạm Viết Chánh,1,3,10.790844917297,106.71070098877,chung cu pham viet chanh
127,Chung cư Phú Đạt,1,3,10.80731010437,106.71465301514,chung cu phu dat
128,Chung cư Thế Kỷ 21,1,3,10.801628112793,106.72208404541,chung cu the ky 21
129,City Garden,1,3,10.793887138367,106.71131134033,city garden
130,Compa Tower,1,3,10.801268577576,106.70848083496,compa tower
131,Cửu Long,1,3,10.821617126465,106.70127868652,cuu long
132,Đại An - Saigon Riverside,1,3,10.818114280701,106.72048187256,dai an - saigon riverside
133,Đại Phúc River View,1,3,10.833653450012,106.70095062256,dai phuc river view
134,Đất Phương Nam,1,3,10.81060218811,106.70317077637,dat phuong nam
135,EBM Building,1,3,10.799454689026,106.72257232666,ebm building
136,Elite Park,1,3,10.804427146912,106.72057342529,elite park
137,Gic Riverside,1,3,10.789640426636,106.7110824585,gic riverside
138,Gold Land Bình Thạnh,1,3,10.816730499268,106.70629119873,gold land binh thanh
139,Green Field,1,3,10.812856674194,106.71607971191,green field
140,HUD Building,1,3,10.797924041748,106.7038269043,hud building
141,Khu phức hợp 152 Điện Biên Phủ,1,3,10.8015832901,106.7121887207,khu phuc hop 152 dien bien phu
142,La Bonita,1,3,10.80731678009,106.71594238281,la bonita
143,Melody Tower,1,3,10.798782348633,106.72125244141,melody tower
144,Miếu Nổi,1,3,10.795630455017,106.69366455078,mieu noi
145,Mỹ Phước,1,3,10.798138618469,106.69905853272,my phuoc
146,Peace Building,1,3,10.800400733948,106.72100067139,peace building
147,Pearl Plaza,1,3,10.799614906311,106.71884155273,pearl plaza
148,Qmobile Tower,1,3,10.803630828857,106.68909454346,qmobile tower
149,Richmond City,1,3,10.81614112854,106.706199646,richmond city
150,Rosena Bình Thạnh,1,3,10.805176734924,106.72064971924,rosena binh thanh
151,Saigon Pearl,1,3,10.790362358093,106.71839141846,saigon pearl
152,Saigonland Apartment,1,3,10.803030014038,106.71403503418,saigonland apartment
153,Saigonres Plaza,1,3,10.816153526306,106.70734405518,saigonres plaza
154,Samland Building,1,3,10.802707672119,106.72121429443,samland building
155,Samland Riverside,1,3,10.807012557983,106.71815490723,samland riverside
156,SGC Nguyễn Cửu Vân,1,3,10.797120094299,106.70642852783,sgc nguyen cuu van
157,Shophouse Vinhomes Central Park,1,3,10.788967132568,106.71472167969,shophouse vinhomes central park
158,Soho Premier,1,3,10.811855316162,106.71673583984,soho premier
159,Soho Riverview,1,3,10.80979347229,106.71208190918,soho riverview
160,Sun Village Apartment,1,3,10.806095123291,106.68685150147,sun village apartment
161,Sunwah Pearl,1,3,10.789627075195,106.71766662598,sunwah pearl
162,Tecco Central Home,1,3,10.805542945862,106.69916534424,tecco central home
163,Thanh Đa View,1,3,10.815892219543,106.72001647949,thanh da view
164,Thanh Niên,1,3,10.79825592041,106.70669555664,thanh nien
165,Thảo Điền Building,1,3,10.805362701416,106.69104766846,thao dien building
166,The Hyco4 Tower,1,3,10.812481880188,106.71025848389,the hyco4 tower
167,The Manor HCM,1,3,10.793809890747,106.71783447266,the manor hcm
168,The Morning Star Plaza,1,3,10.813184738159,106.70872497559,the morning star plaza
169,TTTM Hàng Xanh,1,3,10.80011844635,106.71097564697,tttm hang xanh
170,V Building,1,3,10.800415992737,106.72231292725,v building
171,V_Center,1,3,10.819754600525,106.70332336426,v_center
172,V_ikon,1,3,10.800932884216,106.70845031738,v_ikon
173,Vin Office,1,3,10.804459571838,106.72058868408,vin office
174,Vinhomes Central Park,1,3,10.79492855072,106.72074127197,vinhomes central park
175,Wilton Tower,1,3,10.801501274109,106.71762084961,wilton tower
176,La Maison De Cần Giờ,1,4,10.41042137146,106.9547958374,la maison de can gio
177,Bella Vista City,1,5,10.938284873962,106.46308898926,bella vista city
178,Biệt thự Củ Chi,1,5,11.074751853943,106.47609710693,biet thu cu chi
179,Bình Mỹ Riverside,1,5,10.965720176697,106.63985443115,binh my riverside
180,C.T Sphinx,1,5,10.926317214966,106.5037612915,c.t sphinx
181,KDC Little Sài Gòn,1,5,10.965323448181,106.49444580078,kdc little sai gon
182,Khu đô thị Bến Thành Tây Bắc,1,5,10.965455055237,106.4937210083,khu do thi ben thanh tay bac
183,Lucky Garden,1,5,10.94824886322,106.64617156982,lucky garden
184,Thành Nam Dragon,1,5,10.964915275574,106.49507141113,thanh nam dragon
185,Thiên Phúc Garden,1,5,10.984469413757,106.5657119751,thien phuc garden
186,"26 Nguyễn Thượng Hiền",1,6,10.814686775207,106.6872253418,"26 nguyen thuong hien"
187,"8X Thái An",1,6,10.834434509277,106.63457489014,"8x thai an"
188,An Lộc,1,6,10.846782684326,106.6767578125,an loc
189,Bee Home 2,1,6,10.853917121887,106.66494750977,bee home 2
190,Cityland Garden Hills,1,6,10.824227333069,106.69188690185,cityland garden hills
191,Cityland Park Hills,1,6,10.834345817566,106.66839599609,cityland park hills
192,Cityland Z751,1,6,10.828784942627,106.67973327637,cityland z751
193,Công Viên Văn Hóa Gò Vấp,1,6,10.838552474976,106.67033386231,cong vien van hoa go vap
194,Dream Home,1,6,10.854777336121,106.64982604981,dream home
195,Dream Home Residence,1,6,10.855331420898,106.65269470215,dream home residence
196,Easy Home Tân Mai,1,6,10.851682662964,106.668800354,easy home tan mai
197,Felix Homes,1,6,10.84929561615,106.68047332764,felix homes
198,Gia Phát Apartment,1,6,10.843927383423,106.67369842529,gia phat apartment
199,Gia Tuệ Central Square,1,6,10.839688301086,106.68199920654,gia tue central square
200,Green Home Residence,1,6,10.847910881043,106.67025756836,green home residence
201,Green Park Residences,1,6,10.819437980652,106.6728439331,green park residences
202,Hà Đô Nguyễn Văn Công,1,6,10.82470703125,106.67847442627,ha do nguyen van cong
203,Hà Kiều,1,6,10.83584022522,106.68850708008,ha kieu
204,I-Home 1,1,6,10.850742340088,106.65377044678,i-home 1
205,Khang Gia Gò Vấp,1,6,10.84365272522,106.63561248779,khang gia go vap
206,Masteri M-One Gò Vấp,1,6,10.817939758301,106.68627929688,masteri m-one go vap
207,Osimi Tower,1,6,10.841645240784,106.67705535889,osimi tower
208,Phú Gia Hưng Apartment,1,6,10.850607872009,106.67350006103,phu gia hung apartment
209,Plaza Nguyên Hồng,1,6,10.818247795105,106.69104003906,plaza nguyen hong
210,Samland Airport,1,6,10.818264961243,106.69192504883,samland airport
211,Sunny Plaza,1,6,10.814759254456,106.68216705322,sunny plaza
212,Sunview 3,1,6,10.848922729492,106.64950561523,sunview 3
213,The Splendor,1,6,10.849657058716,106.68095397949,the splendor
214,Thiên Lộc Tower,1,6,10.851188659668,106.65518188477,thien loc tower
215,Unik Home,1,6,10.853189468384,106.65170288086,unik home
216,Văn Lang Residence,1,6,10.827880859375,106.69004821777,van lang residence
217,Z751 Hà Đô,1,6,10.836288452148,106.66637420654,z751 ha do
218,Z751B Hà Đô,1,6,10.830677032471,106.6784362793,z751b ha do
219,An Thịnh Bà Điểm,1,7,10.838904380798,106.58975982666,an thinh ba diem
220,Cheery 3 Apartment,1,7,10.860601425171,106.6018447876,cheery 3 apartment
221,Đạt Gia Garden,1,7,10.877826690674,106.59368133545,dat gia garden
222,Eco Town,1,7,10.869356155396,106.55126953125,eco town
223,HQC Hóc Môn,1,7,10.860527992248,106.60182952881,hqc hoc mon
224,KDC Hoàng Hải,1,7,10.865822792053,106.614402771,kdc hoang hai
225,Metro Garden,1,7,10.895685195923,106.57266998291,metro garden
226,Sophia Garden,1,7,10.875514030457,106.56523895264,sophia garden
227,Xuân Thới Sơn,1,7,10.870985984802,106.57145690918,xuan thoi son
228,Anh Tuấn Apartment,1,8,10.679749488831,106.75086975098,anh tuan apartment
229,Anh Tuấn Garden,1,8,10.674652099609,106.69783782959,anh tuan garden
230,Biệt thự Galleria,1,8,10.70445728302,106.71314239502,biet thu galleria
231,Biệt thự Kim Long,1,8,10.722208976746,106.70191192627,biet thu kim long
232,Biệt thự Ngân Long,1,8,10.719393730164,106.70273590088,biet thu ngan long
233,Blue Diamond Tower,1,8,10.691372871399,106.70640563965,blue diamond tower
234,Blue Star,1,8,10.678610801697,106.75015258789,blue star
235,Dragon City,1,8,10.710577964783,106.70890808106,dragon city
236,Dragon Hill Residence and Suites 2,1,8,10.71008682251,106.70885467529,dragon hill residence and suites 2
237,Dragon Parc,1,8,10.702569007873,106.71464538574,dragon parc
238,Dragon Parc 2,1,8,10.694359779358,106.72041320801,dragon parc 2
239,Exim Pearl Tower,1,8,10.698514938354,106.70444488525,exim pearl tower
240,Garden Riverside Villas,1,8,10.718894958496,106.68061065674,garden riverside villas
241,Green Riverside,1,8,10.67823600769,106.75385284424,green riverside
242,GS Metrocity Nhà Bè,1,8,10.682552337647,106.71489715576,gs metrocity nha be
243,Hiệp Phước,1,8,10.600989341736,106.75885009766,hiep phuoc
244,Hoàng Anh An Tiến - Gold House,1,8,10.711324691773,106.70458984375,hoang anh an tien - gold house
245,Hưng Phát,1,8,10.713678359985,106.70024871826,hung phat
246,Hưng Phát Silver Star,1,8,10.717429161072,106.70176696777,hung phat silver star
247,KDC Nguyễn Bình,1,8,10.671059608459,106.72184753418,kdc nguyen binh
248,KDC Thanh Quế,1,8,10.671059608459,106.72184753418,kdc thanh que
249,Kenton Residences,1,8,10.722134590149,106.69951629639,kenton residences
250,Khu dân cư Nhơn Đức,1,8,10.678099632263,106.69930267334,khu dan cu nhon duc
251,Làng Đại Học ABC,1,8,10.707189559937,106.7057723999,lang dai hoc abc
252,Lavila Kiến Á - Nhà Bè,1,8,10.691249847412,106.72121429443,lavila kien a - nha be
253,Louis Tower,1,8,10.722640991211,106.70543670654,louis tower
254,Nam Sài Gòn Riverside,1,8,10.658900260925,106.69170379639,nam sai gon riverside
255,New Saigon Hoàng Anh 3,1,8,10.719662666321,106.70148468018,new saigon hoang anh 3
256,Nine South Estates,1,8,10.690982818603,106.72204589844,nine south estates
257,Orchid Park,1,8,10.721109390259,106.72643280029,orchid park
258,Park Vista,1,8,10.71111869812,106.70659637451,park vista
259,Phú Gia Cotec,1,8,10.679718017578,106.73994445801,phu gia cotec
260,Phú Hoàng Anh,1,8,10.716768264771,106.70431518555,phu hoang anh
261,Phú Mỹ Thuận,1,8,10.677675247192,106.75109100342,phu my thuan
262,Phú Xuân 2,1,8,10.675395965576,106.73622894287,phu xuan 2
263,Phú Xuân 3,1,8,10.692239761352,106.74098968506,phu xuan 3
264,Phú Xuân 4,1,8,10.685405731201,106.74662017822,phu xuan 4
265,Phú Xuân 5,1,8,10.691005706787,106.74281311035,phu xuan 5
266,Phú Xuân Cảng Sài Gòn,1,8,10.67823600769,106.75385284424,phu xuan cang sai gon
267,Phú Xuân Cotec,1,8,10.676533699036,106.75074005127,phu xuan cotec
268,Phú Xuân Hồng Lĩnh,1,8,10.67823600769,106.75385284424,phu xuan hong linh
269,Phú Xuân Minh Long,1,8,10.721109390259,106.72643280029,phu xuan minh long
270,Phú Xuân Vạn Hưng Phú,1,8,10.679995536804,106.73163604736,phu xuan van hung phu
271,Phú Xuân Vạn Phát Hưng,1,8,10.685426712036,106.73825073242,phu xuan van phat hung
272,Sadeco Phước Kiển,1,8,10.72056388855,106.69620513916,sadeco phuoc kien
273,Sài Gòn Mới,1,8,10.684909820557,106.7467956543,sai gon moi
274,Saigon South Residences,1,8,10.698759078979,106.71647644043,saigon south residences
275,Sky Symphony,1,8,10.683977127075,106.70271301269,sky symphony
276,Sunrise Riverside,1,8,10.722357749939,106.70269012451,sunrise riverside
277,Tân An Huy - Trần Thái,1,8,10.722261428833,106.70400238037,tan an huy - tran thai
278,Thái Sơn 1,1,8,10.708233833313,106.70797729492,thai son 1
279,The Headquarters,1,8,10.70512008667,106.712890625,the headquarters
280,The Park Residence,1,8,10.712343215942,106.70735931397,the park residence
281,The Stars Village,1,8,10.66082572937,106.70754241943,the stars village
282,The Sun City Phước Kiển,1,8,10.692140579224,106.70416259766,the sun city phuoc kien
283,Arirang Building,1,9,10.798830986023,106.67757415772,arirang building
284,BMC Hưng Long,1,9,10.715867042542,106.73725891113,bmc hung long
285,Botanic Towers,1,9,10.805287361145,106.68518829346,botanic towers
286,Cao ốc Phú Nhuận,1,9,10.808441162109,106.67300415039,cao oc phu nhuan
287,Centrepoint,1,9,10.797017097473,106.67342376709,centrepoint
288,Chung cư Phan Xích Long,1,9,10.797813415527,106.68964385986,chung cu phan xich long
289,Garden Gate,1,9,10.809511184692,106.67443847656,garden gate
290,Gia Thy Building,1,9,10.806868553162,106.67586517334,gia thy building
291,Golden Mansion,1,9,10.808427810669,106.67012786865,golden mansion
292,Intresco Tower,1,9,10.799659729004,106.67012786865,intresco tower
293,Kingston Residence,1,9,10.798610687256,106.67055511475,kingston residence
294,Lucky House,1,9,10.791830062866,106.67470550537,lucky house
295,Lutaco Tower,1,9,10.796021461487,106.67472839356,lutaco tower
296,Newton Residence,1,9,10.798723220825,106.67306518555,newton residence
297,Orchard Garden,1,9,10.809348106384,106.67386627197,orchard garden
298,Orchard Park View,1,9,10.809296607971,106.67260742188,orchard park view
299,PN-Techcons,1,9,10.797878265381,106.68849945068,pn-techcons
300,Satra Citiland Plaza,1,9,10.800759315491,106.682472229,satra citiland plaza
301,Satra Eximland,1,9,10.800753593445,106.6824798584,satra eximland
302,The Prince Residence,1,9,10.7919921875,106.68090820312,the prince residence
303,VMG Building,1,9,10.807344436646,106.67514038086,vmg building
304,"10A Trần Nhật Duật",1,10,10.794728279114,106.6887588501,"10a tran nhat duat"
305,"203 Nguyễn Trãi",1,10,10.766036987305,106.68797302246,"203 nguyen trai"
306,Abacus Tower,1,10,10.789052963257,106.69992828369,abacus tower
307,Ascott Waterfront Saigon,1,10,10.782614707947,106.70549011231,ascott waterfront saigon
308,Avalon Saigon Apartments,1,10,10.779725074768,106.69546508789,avalon saigon apartments
309,Bitexco Financial,1,10,10.771620750427,106.70449066162,bitexco financial
310,BMC Bến Chương Dương,1,10,10.759797096252,106.69319915772,bmc ben chuong duong
311,C.T Plaza Võ Văn Kiệt,1,10,10.763944625854,106.69721984863,c.t plaza vo van kiet
312,Central Garden,1,10,10.761813163757,106.69492340088,central garden
313,Chung cư Thế Hệ Mới,1,10,10.760112762451,106.69343566894,chung cu the he moi
314,Citilight Tower,1,10,10.790254592896,106.69476318359,citilight tower
315,Compass Living Park View,1,10,10.772612571716,106.6932144165,compass living park view
316,Cống Quỳnh Plaza,1,10,10.766673088074,106.68806457519,cong quynh plaza
317,D1 Mension,1,10,10.75528717041,106.68809509277,d1 mension
318,Empire Tower,1,10,10.770987510681,106.70484161377,empire tower
319,HMTC Building,1,10,10.784470558167,106.69650268555,hmtc building
320,Horizon,1,10,10.791884422302,106.68774414062,horizon
321,IBC Building,1,10,10.776081085205,106.7064743042,ibc building
322,IMG Building,1,10,10.78786945343,106.69890594482,img building
323,Indochina,1,10,10.791642189026,106.70240020752,indochina
324,International Plaza,1,10,10.767263412476,106.69010162353,international plaza
325,Lancaster Nguyễn Trãi,1,10,10.764755249023,106.68629455566,lancaster nguyen trai
326,Lim Tower,1,10,10.781789779663,106.70613861084,lim tower
327,Madison 15 Thi Sách,1,10,10.778396606445,106.7040939331,madison 15 thi sach
328,Mai Hồng Quế Building,1,10,10.790431976318,106.69095611572,mai hong que building
329,Mê Linh Point Tower,1,10,10.774513244629,106.70600891113,me linh point tower
330,Parksimex Building,1,10,10.776617050171,106.70511627197,parksimex building
331,Resco Building,1,10,10.777509689331,106.69822692871,resco building
332,Sacomreal Generalimex,1,10,10.769884109497,106.69982147217,sacomreal generalimex
333,Sài Gòn Mê Linh Tower,1,10,10.77651309967,106.70558929443,sai gon me linh tower
334,Saigon Centre,1,10,10.773184776306,106.70055389404,saigon centre
335,Saigon Land Building,1,10,10.782467842102,106.70519256592,saigon land building
336,Saigon One Tower,1,10,10.770014762878,106.70554351807,saigon one tower
337,Saigon Trade Center,1,10,10.784090995789,106.70365905762,saigon trade center
338,Sailing Tower,1,10,10.779865264893,106.6958694458,sailing tower
339,Smart View,1,10,10.766300201416,106.69400024414,smart view
340,Star Building,1,10,10.784742355347,106.69902038574,star building
341,Sunwah Tower,1,10,10.773791313171,106.70344543457,sunwah tower
342,Thái Sơn Building,1,10,10.762587547302,106.6873626709,thai son building
343,The Lancaster HCM,1,10,10.78108215332,106.70478057861,the lancaster hcm
344,The One Sài Gòn,1,10,10.767124176025,106.6985244751,the one sai gon
345,The ONne Ho Chi Minh City,1,10,10.770162582398,106.69828796387,the onne ho chi minh city
346,TKT Office Building,1,10,10.756773948669,106.68589019775,tkt office building
347,V&D Building,1,10,10.761585235596,106.69002532959,v&d building
348,Valentina Court,1,10,10.788854598999,106.69651794434,valentina court
349,Viet Dragon Tower,1,10,10.77269077301,106.69367218018,viet dragon tower
350,Vietcombank Tower HCM,1,10,10.775577545166,106.70532989502,vietcombank tower hcm
351,Vinaconex Building,1,10,10.790928840637,106.69839477539,vinaconex building
352,Vincom Center TP HCM,1,10,10.778249740601,106.70202636719,vincom center tp hcm
353,Vincom Financial Tower,1,10,10.768757820129,106.70114898682,vincom financial tower
354,Vinhomes Golden River Ba Son,1,10,10.782538414002,106.70750427246,vinhomes golden river ba son
355,VP Tower,1,10,10.7706823349,106.70230865478,vp tower
356,VRG River View,1,10,10.754638671875,106.68699645996,vrg river view
357,Ấn Quang,1,11,10.765694618225,106.67097473144,an quang
358,Charmington La Pointe,1,11,10.774741172791,106.67462921143,charmington la pointe
359,Chung cư Ngô Gia Tự,1,11,10.762373924255,106.67213439941,chung cu ngo gia tu
360,Đào Duy Từ,1,11,10.770593643188,106.66315460205,dao duy tu
361,Hà Đô Villas,1,11,10.773082733154,106.66995239258,ha do villas
362,HaDo Centrosa Garden,1,11,10.776251792908,106.6792678833,hado centrosa garden
363,Kingdom 101,1,11,10.782732963562,106.67167663574,kingdom 101
364,Nguyễn Kim,1,11,10.761591911316,106.66174316406,nguyen kim
365,Rivera Park Sài Gòn,1,11,10.769742012024,106.66360473633,rivera park sai gon
366,Samco Building,1,11,10.759072303772,106.66465759277,samco building
367,Tenimex Office Building,1,11,10.76541519165,106.67314147949,tenimex office building
368,Thiên Nam Apartment,1,11,10.773824691773,106.66159057617,thien nam apartment
